customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,row_status,row_error,score_probability,prediction,threshold,model_name,model_version
9867-NNXLC,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,470.2,No,success,,0.06578282448518445,0.0,0.31,churn_hist_gradient_boosting,v1
5321-NTRKC,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),79.85,5234.95,No,success,,0.03304647210052379,0.0,0.31,churn_hist_gradient_boosting,v1
3161-GETRM,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.05,3097.0,No,success,,0.3372379803455706,1.0,0.31,churn_hist_gradient_boosting,v1
0402-OAMEN,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1709.1,No,success,,0.0036884298470705847,0.0,0.31,churn_hist_gradient_boosting,v1
6933-VLYFX,Male,0,Yes,Yes,31,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,59.95,1848.8,No,success,,0.11185087960971243,0.0,0.31,churn_hist_gradient_boosting,v1
6754-WKSHP,Male,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.35,723.3,No,success,,0.02443401821346719,0.0,0.31,churn_hist_gradient_boosting,v1
4976-LNFVV,Male,1,Yes,No,19,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),34.3,577.15,No,success,,0.3229354550166226,1.0,0.31,churn_hist_gradient_boosting,v1
5055-MGMGF,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,6914.95,No,success,,0.36802842602412206,1.0,0.31,churn_hist_gradient_boosting,v1
4641-FROLU,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.3,602.9,No,success,,0.013021344992333763,0.0,0.31,churn_hist_gradient_boosting,v1
2862-JVEOY,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.15,124.4,No,success,,0.039909485558966305,0.0,0.31,churn_hist_gradient_boosting,v1
2969-QWUBZ,Female,0,No,No,2,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,51.4,96.8,No,success,,0.5371836849091676,1.0,0.31,churn_hist_gradient_boosting,v1
9822-BIIGN,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.85,3827.9,No,success,,0.1800345550954564,0.0,0.31,churn_hist_gradient_boosting,v1
2077-MPJQO,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,533.05,No,success,,0.6683615503029395,1.0,0.31,churn_hist_gradient_boosting,v1
1534-OULXE,Female,0,Yes,Yes,61,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),49.7,2961.4,No,success,,0.04103689775586874,0.0,0.31,churn_hist_gradient_boosting,v1
2971-SGAFL,Female,0,No,No,13,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.75,995.35,No,success,,0.5182341174995087,1.0,0.31,churn_hist_gradient_boosting,v1
1480-IVEVR,Male,1,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),81.6,2815.25,No,success,,0.11243577299247183,0.0,0.31,churn_hist_gradient_boosting,v1
2905-KFQUV,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.4,154.8,No,success,,0.5687156003763711,1.0,0.31,churn_hist_gradient_boosting,v1
3370-HXOPH,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.1,257.6,No,success,,0.6470769373433461,1.0,0.31,churn_hist_gradient_boosting,v1
9391-YZEJW,Female,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.0,5757.2,No,success,,0.2754158403649399,0.0,0.31,churn_hist_gradient_boosting,v1
9958-MEKUC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),103.95,7517.7,No,success,,0.020105899120367688,0.0,0.31,churn_hist_gradient_boosting,v1
0281-CNTZX,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.95,1234.8,No,success,,0.008740901820404266,0.0,0.31,churn_hist_gradient_boosting,v1
4118-CEVPF,Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.8,3836.3,No,success,,0.24389742382187604,0.0,0.31,churn_hist_gradient_boosting,v1
9114-VEPUF,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,96.1,6001.45,No,success,,0.13381524368041894,0.0,0.31,churn_hist_gradient_boosting,v1
7876-BEUTG,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,720.1,No,success,,0.2937693113899555,0.0,0.31,churn_hist_gradient_boosting,v1
2338-BQEZT,Female,0,No,No,55,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.55,2832.75,No,success,,0.13570533981748886,0.0,0.31,churn_hist_gradient_boosting,v1
9873-MNDKV,Female,0,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.65,472.25,No,success,,0.2739026390272021,0.0,0.31,churn_hist_gradient_boosting,v1
8241-JUIQO,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.45,1336.35,No,success,,0.022378790612505042,0.0,0.31,churn_hist_gradient_boosting,v1
2194-IIQOF,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.3,6388.65,No,success,,0.013292726871923862,0.0,0.31,churn_hist_gradient_boosting,v1
9631-RXVJM,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,677.9,No,success,,0.009445618214997618,0.0,0.31,churn_hist_gradient_boosting,v1
9584-EXCDZ,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.5,1165.6,No,success,,0.22607565004768768,0.0,0.31,churn_hist_gradient_boosting,v1
5093-FEGLU,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,921.55,No,success,,0.014183173883462113,0.0,0.31,churn_hist_gradient_boosting,v1
2621-UDNLU,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,72.0,No,success,,0.18224801855685013,0.0,0.31,churn_hist_gradient_boosting,v1
7526-IVLYU,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,68.35,No,success,,0.22734047173216032,0.0,0.31,churn_hist_gradient_boosting,v1
2428-HYUNX,Male,1,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.35,847.25,No,success,,0.032680182357288236,0.0,0.31,churn_hist_gradient_boosting,v1
9214-EKVXR,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.0,44.0,No,success,,0.5160048989352136,1.0,0.31,churn_hist_gradient_boosting,v1
3410-MHHUM,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,94.4,4295.35,No,success,,0.12559063046007707,0.0,0.31,churn_hist_gradient_boosting,v1
2122-YWVYA,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1380.4,No,success,,0.49344480956423215,1.0,0.31,churn_hist_gradient_boosting,v1
2296-DKZFP,Female,0,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),71.0,4386.2,No,success,,0.013570782883778318,0.0,0.31,churn_hist_gradient_boosting,v1
8909-BOLNL,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.2,52.05,No,success,,0.07342592920553898,0.0,0.31,churn_hist_gradient_boosting,v1
6603-YRDCJ,Male,0,Yes,No,33,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.05,2018.4,No,success,,0.021774323226086384,0.0,0.31,churn_hist_gradient_boosting,v1
3229-USWAR,Female,0,No,No,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.95,2727.3,No,success,,0.1388645560331659,0.0,0.31,churn_hist_gradient_boosting,v1
2138-VFAPZ,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,263.65,No,success,,0.02823788336286465,0.0,0.31,churn_hist_gradient_boosting,v1
6131-JLWZM,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,275.4,No,success,,0.1083258327526865,0.0,0.31,churn_hist_gradient_boosting,v1
0269-XFESX,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.35,538.5,No,success,,0.024940442656464543,0.0,0.31,churn_hist_gradient_boosting,v1
1709-EJDOX,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,948.9,No,success,,0.013423830212683752,0.0,0.31,churn_hist_gradient_boosting,v1
4316-XCSLJ,Male,0,No,Yes,17,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,846.8,No,success,,0.17254226746802634,0.0,0.31,churn_hist_gradient_boosting,v1
9693-XMUOB,Male,1,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.25,2997.45,No,success,,0.3603275803053684,1.0,0.31,churn_hist_gradient_boosting,v1
0383-CLDDA,Female,0,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.35,5897.4,No,success,,0.02942574201593293,0.0,0.31,churn_hist_gradient_boosting,v1
2709-UQGNP,Male,0,No,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.65,524.5,No,success,,0.22127935643008426,0.0,0.31,churn_hist_gradient_boosting,v1
3549-ZTMNH,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.0,269.65,No,success,,0.03054491055121972,0.0,0.31,churn_hist_gradient_boosting,v1
8033-ATFAS,Female,0,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.85,2341.5,No,success,,0.15735474697425195,0.0,0.31,churn_hist_gradient_boosting,v1
1635-NZATJ,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.45,1789.65,No,success,,0.006266661327300288,0.0,0.31,churn_hist_gradient_boosting,v1
0562-HKHML,Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,1626.4,No,success,,0.003757199826528624,0.0,0.31,churn_hist_gradient_boosting,v1
8277-RVRSV,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.15,800.3,No,success,,0.023435122681210736,0.0,0.31,churn_hist_gradient_boosting,v1
9943-VSZUV,Male,1,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.7,5060.85,No,success,,0.21981008316732378,0.0,0.31,churn_hist_gradient_boosting,v1
7054-ENNGU,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.85,466.6,No,success,,0.19566153695356173,0.0,0.31,churn_hist_gradient_boosting,v1
1455-HFBXA,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.6,4627.8,No,success,,0.029158998188871552,0.0,0.31,churn_hist_gradient_boosting,v1
9402-CXWPL,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,98.9,6838.6,No,success,,0.28702119253361313,0.0,0.31,churn_hist_gradient_boosting,v1
1628-BIZYP,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,No,success,,0.8280679597091875,1.0,0.31,churn_hist_gradient_boosting,v1
0082-LDZUE,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.3,44.3,No,success,,0.5160048989352136,1.0,0.31,churn_hist_gradient_boosting,v1
5343-SGUBI,Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,80.2,4297.6,No,success,,0.06397309985288506,0.0,0.31,churn_hist_gradient_boosting,v1
0856-NAOES,Male,0,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.9,414.1,No,success,,0.21941934549472963,0.0,0.31,churn_hist_gradient_boosting,v1
1976-AZZPJ,Male,0,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,34.2,256.6,No,success,,0.20703658405366154,0.0,0.31,churn_hist_gradient_boosting,v1
6156-UZDLF,Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),87.15,2274.1,No,success,,0.0807636870641349,0.0,0.31,churn_hist_gradient_boosting,v1
3099-OONVS,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.3,1296.8,No,success,,0.16399747339093496,0.0,0.31,churn_hist_gradient_boosting,v1
9500-WBGRP,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.1,1268.85,No,success,,0.008300426362149603,0.0,0.31,churn_hist_gradient_boosting,v1
5183-KLYEM,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.75,8192.6,No,success,,0.018952175051042765,0.0,0.31,churn_hist_gradient_boosting,v1
5144-PQCDZ,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,59.25,No,success,,0.16726213388988462,0.0,0.31,churn_hist_gradient_boosting,v1
8514-VZHEB,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,1147.85,No,success,,0.01198128737989401,0.0,0.31,churn_hist_gradient_boosting,v1
6625-IUTTT,Male,0,No,No,67,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),65.55,4361.55,No,success,,0.017687597524239332,0.0,0.31,churn_hist_gradient_boosting,v1
9355-NPPFS,Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.8,2006.1,No,success,,0.6501381468160676,1.0,0.31,churn_hist_gradient_boosting,v1
0068-FIGTF,Female,0,No,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,78.2,2078.95,No,success,,0.10206739845185721,0.0,0.31,churn_hist_gradient_boosting,v1
5965-GGPRW,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),105.25,7609.75,No,success,,0.03543806962639473,0.0,0.31,churn_hist_gradient_boosting,v1
8035-PWSEV,Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,487.05,No,success,,0.6657723588313493,1.0,0.31,churn_hist_gradient_boosting,v1
2236-HILPA,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,1218.45,No,success,,0.007176916448195959,0.0,0.31,churn_hist_gradient_boosting,v1
1840-BIUOG,Male,0,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,68.7,1416.2,No,success,,0.0923166007505377,0.0,0.31,churn_hist_gradient_boosting,v1
1356-MKYSK,Male,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),78.65,483.3,No,success,,0.4011670070059215,1.0,0.31,churn_hist_gradient_boosting,v1
6080-LNESI,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.75,1234.6,No,success,,0.012082860813019096,0.0,0.31,churn_hist_gradient_boosting,v1
1830-IPXVJ,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,1311.6,No,success,,0.012208480686633442,0.0,0.31,churn_hist_gradient_boosting,v1
5828-DWPIL,Male,1,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.1,5618.3,No,success,,0.17140345942922144,0.0,0.31,churn_hist_gradient_boosting,v1
8398-TBIYD,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),84.7,6185.15,No,success,,0.007273859620929644,0.0,0.31,churn_hist_gradient_boosting,v1
2931-FSOHN,Male,1,No,No,13,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.9,788.35,No,success,,0.36928243702710645,1.0,0.31,churn_hist_gradient_boosting,v1
9418-RUKPH,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,756.4,No,success,,0.011897394141708253,0.0,0.31,churn_hist_gradient_boosting,v1
9971-ZWPBF,Male,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.9,3625.2,No,success,,0.44830519847418115,1.0,0.31,churn_hist_gradient_boosting,v1
4712-AUQZO,Male,0,No,No,18,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,33.6,550.35,No,success,,0.137519250700083,0.0,0.31,churn_hist_gradient_boosting,v1
9711-FJTBX,Male,0,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,85.85,4793.8,No,success,,0.045268714379658605,0.0,0.31,churn_hist_gradient_boosting,v1
2908-ZTPNF,Female,0,No,No,36,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),34.85,1267.2,No,success,,0.18962624092135677,0.0,0.31,churn_hist_gradient_boosting,v1
8421-WZOOW,Female,1,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.3,5567.45,No,success,,0.2056131831819831,0.0,0.31,churn_hist_gradient_boosting,v1
1414-YADCW,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),84.6,5706.2,No,success,,0.024459460817268477,0.0,0.31,churn_hist_gradient_boosting,v1
8756-RDDLT,Female,0,No,No,68,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,44.95,3085.35,No,success,,0.12549748314320186,0.0,0.31,churn_hist_gradient_boosting,v1
2862-PFNIK,Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,24.7,No,success,,0.5931601797962079,1.0,0.31,churn_hist_gradient_boosting,v1
5816-QVHRX,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.3,3541.4,No,success,,0.3011532909979012,0.0,0.31,churn_hist_gradient_boosting,v1
4430-YHXGG,Female,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.45,84.2,No,success,,0.23751780456659857,0.0,0.31,churn_hist_gradient_boosting,v1
