AdditionalInternetServicesCount,Churn,Contract,Dependents,InternetService,MC_x_Additional,MC_x_Streaming,MonthlyCharges,PaperlessBilling,Partner,PaymentMethod_bin_3,SeniorCitizenRelevel,StreamingServicesCount,tenure
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,69.4,No,No,Mailed check,No,0.0,1
1.0,Yes,Month-to-month,No,Fiber optic,94.45,188.9,94.45,Yes,No,Automatic,Yes,2.0,8
0.0,Yes,Month-to-month,Yes,No,0.0,0.0,20.15,Yes,Yes,Automatic,No,0.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,191.4,95.7,Yes,No,Electronic check,Yes,2.0,50
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,74.95,Yes,No,Automatic,No,0.0,26
1.0,Yes,Month-to-month,No,DSL,47.95,95.9,47.95,Yes,No,Electronic check,No,2.0,6
1.0,Yes,Month-to-month,No,DSL,63.6,63.6,63.6,Yes,No,Electronic check,No,1.0,3
2.0,Yes,Month-to-month,No,DSL,73.7,0.0,36.85,Yes,No,Mailed check,No,0.0,3
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,44.1,Yes,No,Electronic check,No,0.0,1
1.0,Yes,Month-to-month,No,DSL,50.75,101.5,50.75,Yes,No,Electronic check,No,2.0,14
2.0,Yes,One year,No,Fiber optic,208.8,208.8,104.4,Yes,Yes,Automatic,Yes,2.0,61
1.0,Yes,Month-to-month,No,DSL,39.3,39.3,39.3,Yes,Yes,Electronic check,Yes,1.0,40
3.0,Yes,One year,No,Fiber optic,319.35,212.9,106.45,Yes,No,Electronic check,No,2.0,58
1.0,Yes,Month-to-month,No,Fiber optic,96.05,192.1,96.05,Yes,No,Electronic check,No,2.0,18
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,75.1,Yes,No,Automatic,No,0.0,7
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,44.7,Yes,No,Electronic check,Yes,0.0,2
2.0,Yes,Month-to-month,No,DSL,110.0,0.0,55.0,Yes,No,Automatic,No,0.0,19
0.0,Yes,Month-to-month,Yes,Fiber optic,0.0,0.0,74.35,Yes,Yes,Electronic check,No,0.0,11
3.0,Yes,One year,No,Fiber optic,314.1,209.4,104.7,Yes,Yes,Automatic,No,2.0,39
1.0,Yes,Month-to-month,No,DSL,55.7,0.0,55.7,Yes,No,Mailed check,No,0.0,15
0.0,Yes,Month-to-month,No,No,0.0,0.0,19.85,No,No,Automatic,No,0.0,5
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,70.3,Yes,No,Electronic check,No,0.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,85.55,85.55,No,Yes,Electronic check,Yes,1.0,10
1.0,Yes,Month-to-month,Yes,Fiber optic,94.5,189.0,94.5,No,No,Mailed check,No,2.0,6
0.0,Yes,Month-to-month,No,Fiber optic,0.0,85.35,85.35,Yes,Yes,Automatic,Yes,1.0,16
0.0,Yes,Month-to-month,No,Fiber optic,0.0,79.65,79.65,Yes,No,Mailed check,No,1.0,2
0.0,Yes,Month-to-month,No,Fiber optic,0.0,79.6,79.6,Yes,No,Electronic check,Yes,1.0,2
1.0,Yes,Month-to-month,No,Fiber optic,90.6,90.6,90.6,Yes,No,Electronic check,Yes,1.0,19
0.0,Yes,Month-to-month,No,No,0.0,0.0,20.2,Yes,No,Automatic,No,0.0,1
2.0,Yes,Two year,No,Fiber optic,212.1,212.1,106.05,Yes,Yes,Automatic,No,2.0,66
1.0,Yes,Month-to-month,No,Fiber optic,99.15,198.3,99.15,Yes,No,Electronic check,No,2.0,36
2.0,Yes,Month-to-month,No,DSL,111.8,111.8,55.9,No,Yes,Electronic check,No,2.0,39
1.0,Yes,Month-to-month,No,Fiber optic,82.35,0.0,82.35,Yes,No,Electronic check,No,0.0,21
3.0,Yes,Month-to-month,No,DSL,121.19999999999999,0.0,40.4,Yes,No,Automatic,No,0.0,2
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,75.35,No,No,Electronic check,No,0.0,4
1.0,Yes,One year,Yes,Fiber optic,85.15,85.15,85.15,Yes,No,Electronic check,No,1.0,35
1.0,Yes,One year,Yes,Fiber optic,93.8,187.6,93.8,Yes,Yes,Electronic check,No,2.0,33
0.0,Yes,One year,No,No,0.0,0.0,20.4,Yes,No,Electronic check,No,0.0,45
2.0,Yes,Month-to-month,No,Fiber optic,189.4,94.7,94.7,Yes,Yes,Automatic,Yes,1.0,7
1.0,Yes,Month-to-month,No,DSL,30.5,0.0,30.5,Yes,No,Automatic,No,0.0,6
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,77.0,Yes,No,Electronic check,Yes,0.0,3
0.0,Yes,Month-to-month,Yes,No,0.0,0.0,20.1,No,No,Automatic,No,0.0,11
1.0,Yes,Month-to-month,No,Fiber optic,75.3,0.0,75.3,No,No,Electronic check,No,0.0,1
2.0,Yes,One year,No,Fiber optic,198.4,198.4,99.2,Yes,Yes,Automatic,Yes,2.0,40
1.0,Yes,Month-to-month,No,Fiber optic,85.5,85.5,85.5,No,No,Mailed check,Yes,1.0,47
0.0,Yes,Month-to-month,No,No,0.0,0.0,20.05,No,No,Mailed check,No,0.0,7
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,70.4,No,No,Electronic check,No,0.0,1
1.0,Yes,One year,Yes,DSL,49.75,0.0,49.75,Yes,Yes,Electronic check,No,0.0,7
1.0,Yes,Month-to-month,No,Fiber optic,75.3,0.0,75.3,Yes,No,Automatic,Yes,0.0,15
0.0,Yes,Month-to-month,No,Fiber optic,0.0,188.0,94.0,Yes,Yes,Electronic check,No,2.0,11
4.0,Yes,One year,No,Fiber optic,473.4,236.7,118.35,Yes,No,Automatic,No,2.0,67
1.0,Yes,Month-to-month,No,DSL,30.45,0.0,30.45,Yes,No,Electronic check,No,0.0,8
0.0,Yes,Month-to-month,No,Fiber optic,0.0,192.2,96.1,Yes,Yes,Electronic check,No,2.0,44
2.0,Yes,Month-to-month,No,Fiber optic,208.5,208.5,104.25,Yes,Yes,Electronic check,Yes,2.0,24
1.0,Yes,Month-to-month,No,Fiber optic,80.2,0.0,80.2,Yes,No,Electronic check,Yes,0.0,15
2.0,Yes,Month-to-month,Yes,Fiber optic,208.4,208.4,104.2,Yes,Yes,Electronic check,No,2.0,17
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,69.65,Yes,No,Electronic check,Yes,0.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,80.8,80.8,Yes,No,Electronic check,No,1.0,9
0.0,Yes,Month-to-month,No,Fiber optic,0.0,80.3,80.3,Yes,No,Mailed check,No,1.0,7
0.0,Yes,Month-to-month,No,Fiber optic,0.0,84.1,84.1,Yes,Yes,Electronic check,Yes,1.0,36
1.0,Yes,Month-to-month,No,DSL,69.35,138.7,69.35,Yes,No,Electronic check,No,2.0,3
1.0,Yes,Month-to-month,Yes,Fiber optic,79.6,0.0,79.6,Yes,Yes,Mailed check,Yes,0.0,34
0.0,Yes,Month-to-month,No,DSL,0.0,36.45,36.45,Yes,No,Electronic check,Yes,1.0,1
2.0,Yes,Month-to-month,Yes,Fiber optic,178.8,89.4,89.4,Yes,No,Electronic check,No,1.0,22
1.0,Yes,Month-to-month,No,Fiber optic,80.35,0.0,80.35,No,Yes,Electronic check,Yes,0.0,47
1.0,Yes,Month-to-month,No,DSL,40.65,40.65,40.65,Yes,Yes,Automatic,Yes,1.0,24
3.0,Yes,One year,No,DSL,181.35000000000002,120.9,60.45,Yes,Yes,Electronic check,No,2.0,53
0.0,Yes,Month-to-month,No,Fiber optic,0.0,84.9,84.9,Yes,Yes,Electronic check,No,1.0,8
1.0,Yes,Month-to-month,Yes,Fiber optic,73.55,0.0,73.55,Yes,Yes,Automatic,No,0.0,2
0.0,Yes,Month-to-month,No,No,0.0,0.0,20.15,No,Yes,Automatic,No,0.0,8
2.0,Yes,One year,No,DSL,69.4,0.0,34.7,No,Yes,Mailed check,No,0.0,48
2.0,Yes,One year,No,Fiber optic,215.1,215.1,107.55,Yes,Yes,Electronic check,Yes,2.0,43
1.0,Yes,Month-to-month,No,Fiber optic,98.75,197.5,98.75,Yes,Yes,Electronic check,Yes,2.0,16
2.0,Yes,Month-to-month,No,Fiber optic,202.3,202.3,101.15,No,Yes,Electronic check,No,2.0,8
1.0,Yes,Month-to-month,No,Fiber optic,88.7,88.7,88.7,Yes,No,Electronic check,No,1.0,20
0.0,Yes,Month-to-month,No,Fiber optic,0.0,79.75,79.75,Yes,No,Electronic check,No,1.0,2
0.0,Yes,Month-to-month,No,Fiber optic,0.0,189.1,94.55,Yes,No,Mailed check,No,2.0,27
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,69.05,Yes,No,Mailed check,Yes,0.0,5
2.0,Yes,Two year,Yes,Fiber optic,192.5,96.25,96.25,Yes,Yes,Automatic,No,1.0,52
1.0,Yes,Month-to-month,No,Fiber optic,101.1,202.2,101.1,Yes,No,Electronic check,Yes,2.0,37
2.0,Yes,One year,No,Fiber optic,209.4,209.4,104.7,Yes,No,Automatic,No,2.0,69
2.0,Yes,Month-to-month,Yes,DSL,110.5,0.0,55.25,Yes,No,Mailed check,No,0.0,40
1.0,Yes,Month-to-month,No,Fiber optic,90.1,90.1,90.1,Yes,No,Electronic check,No,1.0,6
1.0,Yes,Month-to-month,No,DSL,53.75,0.0,53.75,No,No,Electronic check,No,0.0,11
0.0,Yes,Month-to-month,No,Fiber optic,0.0,178.6,89.3,No,No,Electronic check,No,2.0,6
0.0,Yes,Month-to-month,No,Fiber optic,0.0,190.4,95.2,Yes,Yes,Electronic check,No,2.0,3
0.0,Yes,Month-to-month,No,DSL,0.0,91.4,45.7,No,No,Electronic check,Yes,2.0,5
1.0,Yes,Month-to-month,No,Fiber optic,74.5,0.0,74.5,Yes,Yes,Electronic check,No,0.0,8
0.0,Yes,Month-to-month,No,Fiber optic,0.0,79.65,79.65,Yes,No,Electronic check,No,1.0,1
1.0,Yes,Month-to-month,No,Fiber optic,101.3,202.6,101.3,Yes,Yes,Automatic,Yes,2.0,28
0.0,Yes,Month-to-month,Yes,Fiber optic,0.0,80.05,80.05,Yes,Yes,Mailed check,No,1.0,1
1.0,Yes,Month-to-month,Yes,Fiber optic,89.2,89.2,89.2,Yes,Yes,Electronic check,No,1.0,29
0.0,Yes,Month-to-month,Yes,Fiber optic,0.0,83.65,83.65,Yes,Yes,Electronic check,No,1.0,19
0.0,Yes,Month-to-month,No,No,0.0,0.0,19.5,No,Yes,Automatic,No,0.0,6
1.0,Yes,Month-to-month,No,DSL,51.25,0.0,51.25,No,No,Mailed check,No,0.0,1
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,45.6,Yes,No,Electronic check,No,0.0,1
1.0,Yes,Month-to-month,No,DSL,49.65,0.0,49.65,Yes,No,Automatic,No,0.0,6
0.0,Yes,Month-to-month,Yes,No,0.0,0.0,20.0,Yes,Yes,Electronic check,No,0.0,15
0.0,Yes,Month-to-month,No,DSL,0.0,34.0,34.0,Yes,Yes,Automatic,No,1.0,25
3.0,Yes,Month-to-month,No,Fiber optic,277.5,92.5,92.5,Yes,Yes,Mailed check,Yes,1.0,10
0.0,Yes,Month-to-month,Yes,Fiber optic,0.0,176.7,88.35,No,Yes,Electronic check,No,2.0,13
3.0,Yes,Two year,Yes,Fiber optic,323.85,215.9,107.95,Yes,Yes,Automatic,No,2.0,49
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,74.45,Yes,No,Mailed check,Yes,0.0,1
0.0,Yes,Month-to-month,No,DSL,0.0,129.5,64.75,Yes,No,Electronic check,No,2.0,37
2.0,Yes,Month-to-month,No,Fiber optic,179.6,89.8,89.8,No,No,Electronic check,No,1.0,26
1.0,Yes,One year,No,Fiber optic,95.5,191.0,95.5,No,No,Mailed check,No,2.0,12
1.0,Yes,Month-to-month,No,DSL,29.65,0.0,29.65,Yes,No,Electronic check,Yes,0.0,10
2.0,Yes,Month-to-month,Yes,Fiber optic,169.0,0.0,84.5,Yes,Yes,Electronic check,No,0.0,5
1.0,Yes,Month-to-month,No,Fiber optic,90.7,90.7,90.7,Yes,No,Automatic,No,1.0,18
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,70.3,Yes,No,Electronic check,Yes,0.0,3
2.0,Yes,One year,No,Fiber optic,207.9,207.9,103.95,Yes,No,Automatic,No,2.0,54
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,74.75,Yes,No,Electronic check,No,0.0,10
1.0,Yes,Month-to-month,No,DSL,50.8,0.0,50.8,Yes,No,Electronic check,No,0.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,80.25,80.25,Yes,No,Electronic check,No,1.0,2
1.0,Yes,Month-to-month,No,Fiber optic,78.9,0.0,78.9,Yes,Yes,Electronic check,No,0.0,32
0.0,Yes,Month-to-month,No,Fiber optic,0.0,84.75,84.75,Yes,No,Electronic check,No,1.0,36
0.0,Yes,Month-to-month,No,Fiber optic,0.0,85.45,85.45,No,No,Automatic,No,1.0,53
0.0,Yes,Month-to-month,Yes,No,0.0,0.0,19.9,No,Yes,Mailed check,No,0.0,1
1.0,Yes,Month-to-month,No,Fiber optic,99.45,198.9,99.45,Yes,No,Electronic check,Yes,2.0,12
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,70.6,Yes,No,Electronic check,No,0.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,81.0,81.0,Yes,No,Automatic,No,1.0,5
1.0,Yes,Month-to-month,No,Fiber optic,84.85,84.85,84.85,Yes,No,Electronic check,No,1.0,6
1.0,Yes,Month-to-month,No,Fiber optic,89.15,89.15,89.15,Yes,No,Electronic check,Yes,1.0,26
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,24.8,Yes,Yes,Electronic check,Yes,0.0,1
2.0,Yes,One year,No,Fiber optic,211.3,211.3,105.65,Yes,No,Automatic,No,2.0,64
0.0,Yes,Month-to-month,No,Fiber optic,0.0,80.85,80.85,Yes,No,Electronic check,No,1.0,13
0.0,Yes,Month-to-month,No,Fiber optic,0.0,178.9,89.45,No,Yes,Electronic check,No,2.0,9
0.0,Yes,Month-to-month,No,DSL,0.0,144.3,72.15,Yes,No,Automatic,No,2.0,10
2.0,Yes,Month-to-month,No,DSL,152.8,152.8,76.4,No,No,Electronic check,No,2.0,2
0.0,Yes,Month-to-month,No,DSL,0.0,61.6,61.6,Yes,No,Mailed check,Yes,1.0,20
2.0,Yes,Month-to-month,No,Fiber optic,159.8,0.0,79.9,Yes,Yes,Electronic check,No,0.0,9
0.0,Yes,Month-to-month,No,Fiber optic,0.0,192.3,96.15,Yes,No,Automatic,Yes,2.0,32
3.0,Yes,Two year,No,DSL,195.89999999999998,0.0,65.3,No,Yes,Automatic,No,0.0,70
0.0,Yes,Month-to-month,No,No,0.0,0.0,19.65,No,No,Mailed check,No,0.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,84.65,84.65,Yes,No,Mailed check,No,1.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,69.55,Yes,Yes,Electronic check,Yes,0.0,1
1.0,Yes,Month-to-month,No,DSL,31.05,0.0,31.05,Yes,No,Electronic check,No,0.0,13
1.0,Yes,Month-to-month,No,DSL,51.0,0.0,51.0,Yes,No,Mailed check,No,0.0,7
0.0,Yes,Month-to-month,Yes,DSL,0.0,0.0,44.35,Yes,Yes,Automatic,No,0.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,79.7,79.7,Yes,No,Electronic check,No,1.0,7
1.0,Yes,Month-to-month,Yes,DSL,55.0,0.0,55.0,Yes,No,Automatic,No,0.0,54
1.0,Yes,Month-to-month,No,Fiber optic,84.85,84.85,84.85,Yes,No,Mailed check,Yes,1.0,5
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,73.65,Yes,No,Electronic check,Yes,0.0,1
2.0,Yes,One year,Yes,DSL,147.8,147.8,73.9,Yes,Yes,Mailed check,No,2.0,33
1.0,Yes,Month-to-month,No,Fiber optic,77.75,0.0,77.75,Yes,Yes,Electronic check,No,0.0,55
0.0,Yes,Month-to-month,No,Fiber optic,0.0,84.35,84.35,Yes,Yes,Electronic check,Yes,1.0,6
1.0,Yes,Month-to-month,No,Fiber optic,84.95,84.95,84.95,No,No,Electronic check,No,1.0,8
1.0,Yes,Month-to-month,No,Fiber optic,73.85,0.0,73.85,Yes,No,Electronic check,No,0.0,11
1.0,Yes,One year,Yes,DSL,51.8,103.6,51.8,Yes,Yes,Automatic,No,2.0,49
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,46.0,No,Yes,Electronic check,Yes,0.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,79.4,79.4,Yes,No,Electronic check,Yes,1.0,15
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,71.8,Yes,Yes,Automatic,Yes,0.0,16
1.0,Yes,One year,No,Fiber optic,88.4,88.4,88.4,No,Yes,Mailed check,Yes,1.0,44
0.0,Yes,Month-to-month,Yes,DSL,0.0,0.0,46.0,No,No,Mailed check,No,0.0,5
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,51.75,No,No,Automatic,No,0.0,4
2.0,Yes,Month-to-month,Yes,Fiber optic,188.8,94.4,94.4,Yes,Yes,Electronic check,No,1.0,30
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,70.15,Yes,No,Mailed check,No,0.0,1
0.0,Yes,Month-to-month,No,DSL,0.0,34.7,34.7,Yes,No,Automatic,No,1.0,9
0.0,Yes,Month-to-month,No,Fiber optic,0.0,81.1,81.1,Yes,No,Electronic check,No,1.0,1
0.0,Yes,Month-to-month,Yes,No,0.0,0.0,20.55,No,Yes,Mailed check,No,0.0,1
2.0,Yes,Two year,No,Fiber optic,213.2,213.2,106.6,Yes,No,Electronic check,No,2.0,61
4.0,Yes,Month-to-month,No,Fiber optic,427.0,106.75,106.75,Yes,Yes,Electronic check,No,1.0,59
0.0,Yes,Month-to-month,No,Fiber optic,0.0,178.9,89.45,Yes,No,Electronic check,No,2.0,3
2.0,Yes,Month-to-month,No,Fiber optic,195.8,195.8,97.9,Yes,No,Electronic check,No,2.0,3
0.0,Yes,Month-to-month,No,DSL,0.0,55.7,55.7,Yes,No,Mailed check,No,1.0,1
2.0,Yes,Month-to-month,No,Fiber optic,159.6,0.0,79.8,Yes,No,Electronic check,No,0.0,13
1.0,Yes,Month-to-month,No,DSL,39.05,39.05,39.05,Yes,Yes,Electronic check,No,1.0,18
1.0,Yes,Month-to-month,No,Fiber optic,83.9,83.9,83.9,Yes,Yes,Mailed check,Yes,1.0,3
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,69.85,Yes,No,Electronic check,Yes,0.0,1
0.0,Yes,Month-to-month,No,DSL,0.0,53.55,53.55,Yes,No,Mailed check,No,1.0,1
4.0,Yes,Two year,Yes,Fiber optic,375.6,0.0,93.9,No,Yes,Automatic,No,0.0,70
4.0,Yes,Two year,Yes,Fiber optic,452.6,226.3,113.15,Yes,Yes,Electronic check,No,2.0,68
1.0,Yes,Month-to-month,No,Fiber optic,84.95,84.95,84.95,No,Yes,Electronic check,Yes,1.0,26
1.0,Yes,Month-to-month,No,Fiber optic,80.5,0.0,80.5,Yes,Yes,Automatic,No,0.0,11
0.0,Yes,Month-to-month,No,No,0.0,0.0,19.3,Yes,No,Mailed check,No,0.0,1
1.0,Yes,Month-to-month,No,DSL,49.65,0.0,49.65,Yes,No,Mailed check,No,0.0,1
2.0,Yes,Two year,No,DSL,108.7,0.0,54.35,No,No,Automatic,No,0.0,46
0.0,Yes,Month-to-month,No,Fiber optic,0.0,176.9,88.45,Yes,No,Electronic check,No,2.0,4
1.0,Yes,Month-to-month,No,Fiber optic,90.5,90.5,90.5,Yes,No,Automatic,Yes,1.0,22
3.0,Yes,Month-to-month,No,Fiber optic,284.54999999999995,94.85,94.85,Yes,Yes,Mailed check,No,1.0,9
0.0,Yes,Month-to-month,Yes,Fiber optic,0.0,0.0,69.95,Yes,Yes,Automatic,No,0.0,7
1.0,Yes,Month-to-month,No,DSL,48.6,0.0,48.6,Yes,No,Automatic,No,0.0,1
2.0,Yes,Month-to-month,No,DSL,111.6,111.6,55.8,Yes,No,Electronic check,Yes,2.0,40
1.0,Yes,Month-to-month,No,Fiber optic,80.15,0.0,80.15,Yes,Yes,Automatic,No,0.0,29
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,75.5,Yes,No,Electronic check,No,0.0,3
0.0,Yes,Month-to-month,No,No,0.0,0.0,20.2,Yes,No,Automatic,No,0.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,74.75,Yes,Yes,Automatic,No,0.0,3
2.0,Yes,Month-to-month,No,Fiber optic,208.1,208.1,104.05,Yes,No,Mailed check,No,2.0,23
2.0,Yes,Month-to-month,No,Fiber optic,193.3,96.65,96.65,Yes,No,Electronic check,No,1.0,13
0.0,Yes,Month-to-month,No,No,0.0,0.0,20.05,No,No,Mailed check,Yes,0.0,1
2.0,Yes,Month-to-month,No,Fiber optic,206.9,206.9,103.45,Yes,No,Electronic check,No,2.0,39
0.0,Yes,Month-to-month,Yes,No,0.0,0.0,19.9,Yes,Yes,Electronic check,No,0.0,1
0.0,Yes,Month-to-month,No,DSL,0.0,92.7,46.35,No,Yes,Electronic check,No,2.0,14
0.0,Yes,Month-to-month,No,No,0.0,0.0,19.95,No,No,Electronic check,No,0.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,79.6,79.6,No,No,Electronic check,No,1.0,1
1.0,Yes,Month-to-month,No,Fiber optic,75.9,0.0,75.9,Yes,No,Electronic check,No,0.0,1
1.0,Yes,Month-to-month,No,Fiber optic,76.2,0.0,76.2,No,Yes,Electronic check,No,0.0,1
0.0,Yes,Month-to-month,Yes,No,0.0,0.0,19.25,No,No,Mailed check,No,0.0,1
1.0,No,Month-to-month,No,DSL,29.85,0.0,29.85,Yes,Yes,Electronic check,No,0.0,1
2.0,No,One year,No,DSL,113.9,0.0,56.95,No,No,Mailed check,No,0.0,34
3.0,No,One year,No,DSL,126.89999999999999,0.0,42.3,No,No,Automatic,No,0.0,45
1.0,No,Month-to-month,Yes,Fiber optic,89.1,89.1,89.1,Yes,No,Automatic,No,1.0,22
1.0,No,Month-to-month,No,DSL,29.75,0.0,29.75,No,No,Mailed check,No,0.0,10
2.0,No,One year,Yes,DSL,112.3,0.0,56.15,No,No,Automatic,No,0.0,62
1.0,No,Month-to-month,Yes,DSL,49.95,0.0,49.95,Yes,Yes,Mailed check,No,0.0,13
0.0,No,Two year,No,No,0.0,0.0,18.95,No,No,Automatic,No,0.0,16
1.0,No,One year,No,Fiber optic,100.35,200.7,100.35,No,Yes,Automatic,No,2.0,58
3.0,No,Month-to-month,No,Fiber optic,316.5,211.0,105.5,Yes,No,Electronic check,No,2.0,25
4.0,No,Two year,Yes,Fiber optic,453.0,226.5,113.25,No,Yes,Automatic,No,2.0,69
0.0,No,One year,No,No,0.0,0.0,20.65,No,No,Mailed check,No,0.0,52
2.0,No,Two year,Yes,Fiber optic,213.4,213.4,106.7,No,No,Automatic,No,2.0,71
2.0,No,Month-to-month,No,Fiber optic,180.1,90.05,90.05,Yes,No,Electronic check,No,1.0,21
0.0,No,One year,No,No,0.0,0.0,19.8,No,Yes,Automatic,No,0.0,12
2.0,No,Two year,No,DSL,119.8,0.0,59.9,Yes,Yes,Automatic,No,0.0,58
3.0,No,Month-to-month,Yes,DSL,178.8,0.0,59.6,No,Yes,Automatic,No,0.0,49
2.0,No,Month-to-month,No,DSL,110.6,0.0,55.3,Yes,No,Automatic,No,0.0,30
4.0,No,Two year,No,DSL,361.0,180.5,90.25,Yes,Yes,Automatic,No,2.0,72
4.0,No,Two year,No,Fiber optic,385.4,0.0,96.35,Yes,Yes,Automatic,Yes,0.0,71
1.0,No,Month-to-month,No,Fiber optic,95.5,191.0,95.5,Yes,Yes,Automatic,Yes,2.0,2
4.0,No,One year,Yes,DSL,264.6,0.0,66.15,No,Yes,Mailed check,No,0.0,27
0.0,No,Month-to-month,No,No,0.0,0.0,20.2,No,No,Automatic,No,0.0,1
0.0,No,Month-to-month,No,DSL,0.0,0.0,45.25,No,No,Automatic,Yes,0.0,1
3.0,No,Two year,Yes,Fiber optic,299.70000000000005,99.9,99.9,No,Yes,Automatic,No,1.0,72
1.0,No,Month-to-month,No,Fiber optic,74.8,0.0,74.8,Yes,No,Automatic,No,0.0,46
1.0,No,One year,Yes,DSL,49.55,0.0,49.55,No,Yes,Mailed check,No,0.0,10
2.0,No,Two year,Yes,DSL,138.4,69.2,69.2,Yes,Yes,Automatic,No,1.0,70
0.0,No,One year,Yes,No,0.0,0.0,20.75,No,Yes,Mailed check,No,0.0,17
4.0,No,Two year,No,DSL,319.4,79.85,79.85,Yes,No,Automatic,No,1.0,63
3.0,No,Month-to-month,No,DSL,228.60000000000002,76.2,76.2,Yes,Yes,Electronic check,No,1.0,13
0.0,No,Month-to-month,No,Fiber optic,0.0,84.5,84.5,Yes,No,Electronic check,No,1.0,49
1.0,No,Month-to-month,No,DSL,49.25,0.0,49.25,No,No,Mailed check,No,0.0,2
2.0,No,Two year,No,DSL,159.5,159.5,79.75,Yes,No,Automatic,No,2.0,52
3.0,No,Two year,Yes,DSL,192.45000000000002,0.0,64.15,Yes,Yes,Automatic,No,0.0,69
1.0,No,Month-to-month,No,Fiber optic,90.25,90.25,90.25,Yes,No,Electronic check,Yes,1.0,43
2.0,No,Month-to-month,No,DSL,139.0,69.5,69.5,Yes,Yes,Automatic,Yes,1.0,25
4.0,No,One year,Yes,DSL,299.4,74.85,74.85,Yes,Yes,Automatic,Yes,1.0,60
1.0,No,One year,Yes,Fiber optic,99.65,199.3,99.65,Yes,Yes,Automatic,No,2.0,63
3.0,No,One year,Yes,Fiber optic,325.35,216.9,108.45,Yes,Yes,Electronic check,Yes,2.0,66
0.0,No,Two year,Yes,No,0.0,0.0,24.95,No,Yes,Automatic,No,0.0,34
2.0,No,Two year,No,Fiber optic,215.0,215.0,107.5,Yes,No,Automatic,No,2.0,72
1.0,No,Month-to-month,No,Fiber optic,100.5,201.0,100.5,Yes,Yes,Electronic check,No,2.0,47
1.0,No,Month-to-month,No,Fiber optic,89.9,89.9,89.9,Yes,No,Automatic,No,1.0,60
3.0,No,Two year,No,DSL,126.30000000000001,0.0,42.1,No,Yes,Automatic,No,0.0,72
2.0,No,One year,Yes,DSL,108.8,0.0,54.4,Yes,Yes,Automatic,No,0.0,18
2.0,No,Month-to-month,No,DSL,150.6,150.6,75.3,Yes,No,Electronic check,No,2.0,3
1.0,No,One year,No,Fiber optic,78.9,0.0,78.9,Yes,Yes,Electronic check,No,0.0,47
3.0,No,Two year,No,DSL,237.60000000000002,158.4,79.2,No,No,Mailed check,No,2.0,31
0.0,No,Two year,Yes,No,0.0,0.0,20.15,No,Yes,Automatic,No,0.0,50
2.0,No,Month-to-month,No,Fiber optic,159.7,0.0,79.85,Yes,No,Mailed check,No,0.0,10
1.0,No,Month-to-month,No,DSL,49.05,0.0,49.05,No,No,Mailed check,No,0.0,1
0.0,No,One year,Yes,No,0.0,0.0,20.4,Yes,Yes,Electronic check,No,0.0,52
3.0,No,Two year,Yes,Fiber optic,334.79999999999995,223.2,111.6,Yes,Yes,Automatic,Yes,2.0,64
0.0,No,Two year,Yes,No,0.0,0.0,24.25,Yes,Yes,Automatic,No,0.0,62
2.0,No,Month-to-month,Yes,DSL,129.0,64.5,64.5,Yes,No,Automatic,No,1.0,3
3.0,No,One year,No,Fiber optic,331.5,221.0,110.5,No,No,Electronic check,Yes,2.0,56
0.0,No,One year,No,DSL,0.0,55.65,55.65,No,No,Automatic,No,1.0,46
